electric_meter_id,building_id,timestamp,energy_kwh,demand_kw,voltage_v,power_factor,data_quality,data_origin
EM019-2,BLD019,2026-08-19 21:00:00,8.082,9.553,396.6,0.976,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-19 22:00:00,8.704,8.112,372.7,0.872,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-19 23:00:00,4.807,4.18,400.1,0.881,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 00:00:00,4.584,4.503,375.0,0.917,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 01:00:00,3.99,4.615,383.0,0.866,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 02:00:00,3.79,3.446,385.7,0.896,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 03:00:00,3.981,3.853,389.0,0.961,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 04:00:00,3.562,4.378,384.8,0.883,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 05:00:00,3.651,4.019,380.2,0.961,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 06:00:00,6.501,6.051,402.5,0.977,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 07:00:00,5.872,6.874,385.5,0.862,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 08:00:00,43.567,54.178,372.4,0.948,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 09:00:00,38.128,36.944,390.7,0.924,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 10:00:00,39.073,33.963,380.0,0.897,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 11:00:00,49.324,52.474,387.7,0.945,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 12:00:00,45.622,39.741,376.7,0.904,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 13:00:00,50.251,58.413,402.4,0.911,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 14:00:00,49.51,50.135,389.1,0.935,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 15:00:00,50.335,43.623,402.1,0.954,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 16:00:00,57.682,66.117,393.5,0.98,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 17:00:00,53.366,63.111,376.9,0.876,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 18:00:00,63.755,76.025,389.4,0.967,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 19:00:00,31.211,27.873,377.2,0.986,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 20:00:00,10.087,9.15,388.0,0.883,Missing,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 21:00:00,9.827,10.471,397.4,0.972,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 22:00:00,9.158,10.625,395.2,0.949,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-20 23:00:00,4.549,5.614,399.1,0.954,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 00:00:00,4.548,4.675,389.1,0.88,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 01:00:00,3.896,3.526,403.7,0.97,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 02:00:00,4.278,4.633,392.0,0.945,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 03:00:00,3.98,3.464,390.4,0.917,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 04:00:00,3.366,3.363,383.8,0.936,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 05:00:00,3.68,4.057,388.9,0.865,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 06:00:00,7.097,7.344,382.9,0.894,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 07:00:00,6.576,7.84,379.3,0.904,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 08:00:00,39.51,35.602,383.1,0.901,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 09:00:00,42.244,50.712,383.8,0.941,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 10:00:00,43.185,50.99,403.9,0.938,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 11:00:00,49.411,48.721,376.3,0.964,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 12:00:00,41.633,42.273,385.1,0.863,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 13:00:00,51.807,53.323,381.8,0.882,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 14:00:00,53.14,62.004,404.5,0.924,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 15:00:00,57.662,49.194,380.8,0.923,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 16:00:00,50.252,54.214,390.5,0.869,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 17:00:00,51.086,53.995,402.6,0.897,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 18:00:00,55.637,51.909,400.4,0.944,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 19:00:00,30.453,27.242,384.4,0.967,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 20:00:00,8.457,8.508,405.0,0.987,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 21:00:00,9.64,11.382,379.8,0.871,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 22:00:00,8.34,9.313,401.1,0.942,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-21 23:00:00,4.119,3.548,377.9,0.875,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 00:00:00,3.759,4.008,378.5,0.9,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 01:00:00,4.468,4.654,382.5,0.91,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 02:00:00,3.43,4.173,403.6,0.912,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 03:00:00,3.556,3.98,376.5,0.91,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 04:00:00,3.56,4.045,379.5,0.928,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 05:00:00,2.98,2.901,373.3,0.905,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 06:00:00,6.273,6.088,373.2,0.961,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 07:00:00,6.788,7.821,397.9,0.87,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 08:00:00,20.791,21.762,394.4,0.903,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 09:00:00,20.189,24.196,373.2,0.908,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 10:00:00,25.678,25.438,397.8,0.984,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 11:00:00,22.861,28.489,386.6,0.972,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 12:00:00,24.73,26.04,375.6,0.986,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 13:00:00,28.359,31.941,384.4,0.9,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 14:00:00,29.368,31.648,386.7,0.974,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 15:00:00,26.43,25.008,401.3,0.894,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 16:00:00,31.97,27.881,397.7,0.866,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 17:00:00,27.882,27.574,377.3,0.873,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 18:00:00,32.051,34.689,404.1,0.938,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 19:00:00,34.732,31.057,383.8,0.918,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 20:00:00,10.233,12.111,376.6,0.898,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 21:00:00,8.8,8.777,383.8,0.925,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 22:00:00,8.374,8.553,401.0,0.96,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-22 23:00:00,4.179,3.957,397.5,0.96,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 00:00:00,4.611,5.099,403.6,0.99,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 01:00:00,3.542,3.539,386.5,0.868,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 02:00:00,4.186,4.371,381.3,0.963,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 03:00:00,3.429,3.003,401.8,0.877,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 04:00:00,3.673,4.511,381.5,0.874,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 05:00:00,3.115,3.097,373.4,0.882,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 06:00:00,6.067,6.423,392.0,0.901,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 07:00:00,6.074,6.227,402.7,0.955,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 08:00:00,21.808,20.69,394.7,0.945,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 09:00:00,22.393,27.199,394.3,0.978,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 10:00:00,24.377,28.877,381.8,0.974,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 11:00:00,24.522,21.126,395.2,0.961,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 12:00:00,27.07,26.893,383.6,0.975,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 13:00:00,30.301,26.918,374.3,0.916,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 14:00:00,26.215,23.105,386.9,0.974,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 15:00:00,28.885,25.03,395.9,0.963,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 16:00:00,29.186,35.814,373.5,0.862,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 17:00:00,28.756,28.93,375.4,0.869,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 18:00:00,34.015,36.05,399.6,0.865,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 19:00:00,30.136,27.15,404.7,0.938,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 20:00:00,9.758,9.19,382.9,0.878,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 21:00:00,10.053,9.816,399.6,0.985,Estimated,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 22:00:00,9.775,11.516,390.7,0.968,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-23 23:00:00,4.842,4.845,389.0,0.945,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 00:00:00,4.671,4.139,396.2,0.865,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 01:00:00,4.076,3.524,386.4,0.945,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 02:00:00,3.647,3.913,392.2,0.938,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 03:00:00,3.271,3.545,381.0,0.885,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 04:00:00,3.533,3.273,383.0,0.965,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 05:00:00,3.538,4.215,400.1,0.868,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 06:00:00,6.958,7.38,404.4,0.863,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 07:00:00,7.017,8.709,372.8,0.94,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 08:00:00,38.26,34.268,375.5,0.915,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 09:00:00,44.702,39.518,404.8,0.968,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 10:00:00,40.669,41.02,386.6,0.99,Missing,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 11:00:00,47.016,54.551,375.6,0.948,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 12:00:00,50.487,52.57,394.0,0.909,Missing,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 13:00:00,51.967,44.262,381.3,0.948,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 14:00:00,50.647,55.609,390.3,0.978,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 15:00:00,58.192,71.768,381.4,0.888,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 16:00:00,50.849,49.134,403.5,0.899,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 17:00:00,59.462,53.989,390.7,0.919,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 18:00:00,62.386,75.405,404.8,0.929,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 19:00:00,35.292,31.068,401.9,0.88,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 20:00:00,9.333,8.689,377.7,0.945,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 21:00:00,9.565,9.123,396.0,0.864,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 22:00:00,9.529,11.723,393.6,0.966,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-24 23:00:00,4.395,4.469,403.8,0.881,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 00:00:00,3.818,4.361,401.5,0.885,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 01:00:00,3.643,3.851,384.8,0.892,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 02:00:00,3.984,4.37,390.4,0.92,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 03:00:00,3.652,3.895,385.2,0.927,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 04:00:00,3.779,4.405,394.6,0.915,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 05:00:00,3.272,3.265,372.2,0.889,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 06:00:00,6.651,6.601,389.8,0.915,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 07:00:00,6.17,5.59,378.2,0.981,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 08:00:00,39.326,43.083,402.1,0.915,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 09:00:00,42.838,41.397,374.7,0.918,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 10:00:00,44.664,43.401,382.4,0.945,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 11:00:00,49.332,56.571,390.2,0.897,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 12:00:00,49.338,54.109,387.3,0.905,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 13:00:00,47.072,46.351,384.4,0.896,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 14:00:00,46.003,43.998,374.6,0.934,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 15:00:00,58.413,71.565,394.3,0.898,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 16:00:00,59.27,72.689,387.5,0.986,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 17:00:00,51.184,46.662,395.0,0.942,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 18:00:00,57.981,53.304,374.4,0.876,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 19:00:00,33.133,37.939,403.0,0.904,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 20:00:00,8.311,9.154,381.7,0.987,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 21:00:00,8.967,10.161,387.4,0.957,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 22:00:00,9.374,8.362,374.5,0.974,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-25 23:00:00,4.589,4.301,382.1,0.871,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 00:00:00,3.859,3.548,377.9,0.922,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 01:00:00,4.476,4.8,378.3,0.949,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 02:00:00,3.936,4.742,402.2,0.96,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 03:00:00,3.67,4.509,387.8,0.891,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 04:00:00,3.841,4.489,385.3,0.877,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 05:00:00,2.997,2.963,385.8,0.971,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 06:00:00,6.287,6.011,378.5,0.988,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 07:00:00,6.509,6.016,402.3,0.976,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 08:00:00,41.97,51.517,399.2,0.921,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 09:00:00,43.928,52.214,380.0,0.952,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 10:00:00,45.727,48.018,399.9,0.935,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 11:00:00,46.374,57.164,393.1,0.862,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 12:00:00,44.883,49.469,400.2,0.882,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 13:00:00,44.826,51.072,389.8,0.943,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 14:00:00,46.014,40.005,372.3,0.884,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 15:00:00,48.769,49.504,379.8,0.99,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 16:00:00,61.46,62.389,390.3,0.944,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 17:00:00,57.483,66.081,391.3,0.87,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 18:00:00,57.196,68.383,374.0,0.878,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 19:00:00,32.326,30.795,400.9,0.889,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 20:00:00,9.094,10.333,377.2,0.895,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 21:00:00,8.739,8.107,379.0,0.975,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 22:00:00,8.335,7.155,388.9,0.907,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-26 23:00:00,4.48,4.222,382.9,0.878,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 00:00:00,4.271,4.134,394.6,0.872,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 01:00:00,3.697,3.729,393.9,0.989,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 02:00:00,3.598,3.526,393.0,0.912,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 03:00:00,3.536,3.032,391.7,0.941,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 04:00:00,3.727,4.22,390.9,0.958,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 05:00:00,3.761,3.278,401.8,0.95,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 06:00:00,6.241,7.729,400.0,0.867,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 07:00:00,6.822,7.08,392.8,0.908,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 08:00:00,40.567,35.533,397.8,0.926,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 09:00:00,42.803,41.958,399.8,0.9,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 10:00:00,38.158,42.29,382.4,0.921,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 11:00:00,44.896,44.637,402.4,0.988,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 12:00:00,45.969,41.854,388.2,0.888,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 13:00:00,54.073,59.009,395.7,0.984,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 14:00:00,56.009,56.957,393.6,0.862,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 15:00:00,47.999,46.326,390.3,0.942,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 16:00:00,51.812,45.129,373.7,0.87,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 17:00:00,50.539,50.468,393.7,0.933,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 18:00:00,52.252,50.332,396.7,0.942,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 19:00:00,31.29,35.176,376.6,0.883,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 20:00:00,9.561,10.315,397.6,0.881,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 21:00:00,8.689,8.048,374.2,0.895,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 22:00:00,8.749,8.885,376.2,0.975,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-27 23:00:00,3.984,3.604,395.4,0.943,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 00:00:00,4.523,4.396,388.9,0.899,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 01:00:00,3.567,4.325,391.2,0.944,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 02:00:00,3.393,4.231,382.8,0.96,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 03:00:00,3.569,4.336,393.0,0.97,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 04:00:00,3.887,3.455,401.3,0.915,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 05:00:00,3.056,2.749,379.0,0.982,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 06:00:00,6.934,8.563,399.7,0.872,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 07:00:00,6.892,7.143,397.7,0.896,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 08:00:00,39.916,48.845,397.8,0.91,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 09:00:00,41.385,46.606,385.8,0.904,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 10:00:00,39.073,42.164,376.3,0.956,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 11:00:00,48.128,49.804,392.0,0.95,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 12:00:00,49.079,59.292,387.4,0.984,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 13:00:00,51.503,51.138,381.1,0.877,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 14:00:00,54.97,60.52,380.3,0.891,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 15:00:00,54.66,53.348,396.1,0.941,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 16:00:00,52.683,56.087,391.1,0.914,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 17:00:00,56.14,64.366,400.2,0.89,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 18:00:00,59.803,69.04,379.8,0.911,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 19:00:00,29.443,31.053,378.6,0.872,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 20:00:00,8.572,9.6,384.1,0.883,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 21:00:00,8.617,8.069,391.1,0.926,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 22:00:00,7.959,6.918,379.4,0.973,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-28 23:00:00,4.232,5.224,382.8,0.987,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-29 00:00:00,3.906,4.397,377.5,0.966,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-29 01:00:00,3.958,3.919,389.8,0.891,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-29 02:00:00,3.839,4.617,386.0,0.88,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-29 03:00:00,3.268,3.121,378.8,0.874,Good,SYNTHETIC_VN_REALISTIC
EM019-2,BLD019,2026-08-29 04:00:00,3.615,4.25,392.5,0.984,Good,SYNTHETIC_VN_REALISTIC
